account_id,contact_id,insurance_type
9328052,51271659,Health Insurance
17775343,39118967,House Insurance
33420156,49371126,House Insurance
42924328,57032202,Car Insurance
86344770,54601465,Health Insurance
63340317,64085244,House Insurance
54320449,78203347,House Insurance
86837715,62292453,Health Insurance
53707886,27890293,Car Insurance
82162879,60336890,House Insurance
53921453,737946,Health Insurance
80551941,77390997,House Insurance
20354268,74880118,House Insurance
76862066,97778601,Car Insurance
40015518,15779970,House Insurance
92971130,55677799,House Insurance
82899643,11438804,Health Insurance
17370487,78330803,House Insurance
94521070,94023684,House Insurance
52960249,57373014,House Insurance
57501147,63420658,Health Insurance
3387887,37176826,House Insurance
71835904,77557969,House Insurance
38684020,39360952,Health Insurance
54576640,72025106,Health Insurance
98582831,83988793,Car Insurance
37159049,32384141,Car Insurance
20068426,81110356,House Insurance
35470807,88992830,Health Insurance
32120174,25616505,Health Insurance
99917448,15339181,Health Insurance
64260411,26799930,House Insurance
17926566,14398830,Car Insurance
43960374,99577837,House Insurance
14036865,35095046,House Insurance
90070871,28816702,Car Insurance
11807329,5994940,Health Insurance
63323135,34495663,House Insurance
46538864,53335388,Car Insurance
9656820,72262193,House Insurance
10222596,29677603,Car Insurance
40718774,6140842,Health Insurance
34376754,55519216,Health Insurance
32280729,58985191,House Insurance
54026272,45329454,Car Insurance
85595889,74527593,House Insurance
25873307,73665329,Health Insurance
6780677,88120985,Health Insurance
52154170,78446580,Health Insurance
26796365,76010087,Health Insurance
29249382,48933383,Car Insurance
60575763,42966419,House Insurance
48227352,68886467,House Insurance
14516105,26341439,Health Insurance
70720745,99093390,Health Insurance
31277181,34843021,Health Insurance
43131890,67059330,Car Insurance
8279817,86647781,Car Insurance
88057856,33712393,Health Insurance
3596010,56741718,House Insurance
58784785,42776489,Health Insurance
51226470,7216734,House Insurance
56966017,77117591,Health Insurance
5480954,40554318,Health Insurance
41720781,5994954,Car Insurance
41364493,6324532,Health Insurance
95012728,55853990,Car Insurance
96234253,6033866,Health Insurance
52060426,86865896,Car Insurance
73570274,64931423,Health Insurance
12508069,28362887,Car Insurance
51492668,69026390,Health Insurance
30219759,23032594,Car Insurance
39514201,18356519,House Insurance
46328994,19597984,Health Insurance
85954852,36235687,Car Insurance
80806429,48781313,House Insurance
94664141,55436970,House Insurance
77965690,67694124,Car Insurance
79494241,50325947,Car Insurance
73751584,49980014,Health Insurance
77049333,68984810,House Insurance
97224354,28375742,Car Insurance
38578753,83882205,Car Insurance
62983066,1395026,Car Insurance
58094239,4325218,House Insurance
73473128,51625816,Health Insurance
96340345,64465568,House Insurance
69331531,94489054,House Insurance
66974477,44218020,Car Insurance
85020319,60402771,House Insurance
2316091,79702988,Health Insurance
5161396,80046919,Car Insurance
51916317,34558118,House Insurance
8636174,93052820,House Insurance
29530189,51616768,House Insurance
55842401,50028664,House Insurance
18054709,45540482,House Insurance
87761000,73681652,Health Insurance
50114161,31883455,House Insurance
45562675,1481921,Car Insurance
30798341,28009137,House Insurance
67453609,82557124,House Insurance
393587,52137648,Car Insurance
33954611,57109547,House Insurance
21268399,44839165,House Insurance
11112880,50916615,House Insurance
6611235,78700651,Health Insurance
42587358,373522,Car Insurance
35489372,74838245,Car Insurance
13580398,14340091,House Insurance
87609166,91845190,Health Insurance
51596943,25976326,House Insurance
96175068,57812279,Health Insurance
99927006,24386832,House Insurance
44854932,96493486,House Insurance
74030230,89640463,Car Insurance
6700126,56668414,Car Insurance
11439946,51867832,Health Insurance
25702380,65595894,Health Insurance
10490563,64429837,House Insurance
3393088,57574868,House Insurance
50434674,64082643,House Insurance
56802742,23479413,House Insurance
82395008,79721093,Health Insurance
87328523,83148743,Health Insurance
776731,88111702,Health Insurance
41564065,82559981,House Insurance
86562480,78073701,Health Insurance
52320978,16985496,Car Insurance
5504197,89182158,Car Insurance
9831604,50028660,Car Insurance
65502463,44836044,Car Insurance
63918896,31906230,Health Insurance
10915614,8045440,Health Insurance
57010975,24150308,Health Insurance
90650079,2226668,Car Insurance
54563617,75778299,House Insurance
833866,51298884,House Insurance
98905407,27493911,Health Insurance
2011185,64460362,House Insurance
95098961,59287392,Health Insurance
85852798,5937467,Health Insurance
46926016,27267756,House Insurance
87290551,87524196,Car Insurance
10256459,96402501,House Insurance
59910674,45071441,Health Insurance
63601052,5326757,Health Insurance
15368125,97430175,House Insurance
10038953,4907032,Car Insurance
72156477,55624201,Health Insurance
79759820,77231741,Car Insurance
75135666,97154354,Car Insurance
53175396,12796864,Health Insurance
78239675,780829,House Insurance
11205595,6888246,Health Insurance
33842196,45355390,Car Insurance
49968736,77304872,Health Insurance
3700645,59475691,House Insurance
49719662,41441389,Car Insurance
78828871,31451368,House Insurance
30423260,42602529,Health Insurance
77038857,54918631,House Insurance
73514110,76942153,Car Insurance
75358675,59515675,Car Insurance
20670752,94474638,House Insurance
61059149,5147836,Health Insurance
98066144,7122891,House Insurance
2357006,33107888,Car Insurance
72141300,17036015,House Insurance
20201296,22784230,Car Insurance
19954892,30737746,Car Insurance
69862357,55411326,Health Insurance
75361159,23715327,House Insurance
77287004,17901957,Health Insurance
68690294,861377,House Insurance
14672357,24027538,Car Insurance
29354295,41206742,House Insurance
76557312,91672473,Health Insurance
53875093,18448209,House Insurance
72007469,59342854,House Insurance
3462190,84014161,House Insurance
46860849,5249880,Health Insurance
49311382,64312173,House Insurance
95438276,51402418,Health Insurance
34099725,11766164,Health Insurance
6112629,12388892,Health Insurance
44155225,92707872,Car Insurance
95768488,42111120,Health Insurance
71340321,88757247,Car Insurance
53687957,69179643,Car Insurance
27758662,28513417,House Insurance
85680516,47525165,Health Insurance
11584285,54518104,Car Insurance
83294234,96520439,House Insurance
29344807,98974853,House Insurance
78219369,27381090,Car Insurance
17161766,21007782,House Insurance
17742725,46214736,House Insurance
77013887,17522073,Car Insurance
76998596,90594641,Health Insurance
39318349,59082574,Health Insurance
92259488,47549919,Car Insurance
97066056,12988272,House Insurance
20943560,18986946,Health Insurance
85696438,90086123,House Insurance
89501753,26838852,Car Insurance
1798801,5278101,Car Insurance
22470482,58038591,Car Insurance
54267322,83428782,Health Insurance
18980155,88079394,House Insurance
58302985,47265673,Car Insurance
46452328,74282378,Car Insurance
5440787,93099788,Health Insurance
57068832,36936013,Health Insurance
60375558,94309215,House Insurance
78879648,78002549,House Insurance
14259838,14427553,Health Insurance
27712792,25832714,Car Insurance
1375473,86528472,Health Insurance
73379622,33996342,Health Insurance
61985939,85005947,Car Insurance
42907682,76385412,House Insurance
86565171,57039928,House Insurance
35402360,780829,House Insurance
66486912,33229712,House Insurance
66944178,57979561,House Insurance
71498303,60418918,House Insurance
22044269,45969121,Health Insurance
3866963,43462703,Car Insurance
9451473,71430164,Car Insurance
27687011,51991011,Health Insurance
39681390,79647381,House Insurance
74986945,28695032,Car Insurance
37249339,22147749,Car Insurance
43739583,20492236,Car Insurance
25248585,17102958,House Insurance
17203699,93468146,House Insurance
40090300,80769399,Car Insurance
92272286,70931536,Health Insurance
47188594,52936206,Health Insurance
10213960,90563225,Health Insurance
66822361,62475632,House Insurance
31665259,45320322,House Insurance
69433977,87767766,Car Insurance
14226197,87889968,Car Insurance
51565870,30969776,House Insurance
38162531,54891607,House Insurance
11733814,43520389,Health Insurance
79269222,13383847,Health Insurance
34747311,30288760,Health Insurance
54760664,97407805,House Insurance
94216687,74570154,Health Insurance
45812858,25504820,Car Insurance
65597459,57490476,Car Insurance
48478792,9647103,House Insurance
34112116,72726576,House Insurance
78450666,75203373,Car Insurance
40146513,98098744,Health Insurance
78807047,72396558,House Insurance
60008625,98201799,House Insurance
39863939,94494549,Car Insurance
90894500,2752230,House Insurance
83385153,40431435,Car Insurance
80034270,31529435,Car Insurance
48796449,69035191,House Insurance
58502082,25907817,Car Insurance
42835347,69772605,Car Insurance
12481342,54697965,House Insurance
62283105,72468954,House Insurance
24908623,70408138,House Insurance
49566050,60309211,Health Insurance
66236448,75718007,Health Insurance
4877908,53079871,House Insurance
60026756,99188424,Health Insurance
93423724,3906930,Car Insurance
28174843,40602,Car Insurance
33710622,94562471,House Insurance
29929124,52524810,Health Insurance
89406376,66299720,House Insurance
11281287,28539947,House Insurance
98300927,39282660,Car Insurance
52518132,27616612,Health Insurance
34266023,42610736,House Insurance
23216290,78269458,Health Insurance
53841597,57365495,Health Insurance
25637383,25876248,House Insurance
79165237,84546795,House Insurance
88205414,65897439,Car Insurance
69294089,99093004,Car Insurance
51874448,16660451,Health Insurance
78634369,11206103,Car Insurance
65401047,7621454,Health Insurance
65244100,2201230,Car Insurance
90872398,54752602,Health Insurance
37174651,57759011,Car Insurance
29394947,72712651,House Insurance
19597519,65389656,House Insurance
31294719,54429897,House Insurance
62700981,55952206,Health Insurance
17562717,76391571,House Insurance
48839235,74171782,House Insurance
59922190,94036044,House Insurance
62499039,27069431,House Insurance
2694783,20067474,Car Insurance
98101581,94930946,House Insurance
34569031,53032887,House Insurance
54954714,85897385,House Insurance
52307521,69960783,Health Insurance
28395901,33686841,House Insurance
28064437,13034987,Health Insurance
57339800,5790867,Health Insurance
25783222,55486390,Car Insurance
5560230,66806857,House Insurance
8556308,86840665,Car Insurance
55258646,11487516,Car Insurance
27076077,19097615,Health Insurance
61820687,4182316,House Insurance
96038786,2517590,Car Insurance
72391553,91438510,Health Insurance
90180966,89345294,House Insurance
45528289,20001591,Car Insurance
2329563,63216316,Health Insurance
83130402,92331394,Health Insurance
74496821,66848671,Car Insurance
87243538,39331707,House Insurance
22684018,69546518,Car Insurance
30248161,94548625,Health Insurance
73240324,71332596,Car Insurance
88562319,62693921,Car Insurance
57430665,24426341,Car Insurance
22692606,60945001,Car Insurance
62325573,74488111,Health Insurance
71184534,48933383,House Insurance
74249481,79794699,Car Insurance
10505398,17305552,Health Insurance
81250899,4134194,Health Insurance
91900038,10901810,Health Insurance
79443302,87670853,House Insurance
24445209,84999114,Health Insurance
16440298,13251516,Health Insurance
54480157,91311848,House Insurance
42125350,31920505,House Insurance
41244152,59811005,Car Insurance
70199105,89091847,Car Insurance
30587403,73210482,Car Insurance
93699636,20495123,Car Insurance
30295770,90664040,Car Insurance
60919259,21884682,Health Insurance
21837797,84482739,House Insurance
70311959,56865460,Car Insurance
74913661,35383635,Car Insurance
97458988,51859673,Health Insurance
91273939,26725369,Car Insurance
